bundle_id,vendor_id,name,description,retail_price,price,category,posting_time,collection_start,collection_end
0cee1da8-f870-4dbe-864c-ab2b515dcbb0,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 4 product(s).,12.95,5.39,SWEET_TREATS_DESSERTS,2025-07-27T10:18:54,2025-07-27T11:00:00,2025-07-27T12:00:00
db02ed93-0a87-4522-939c-d61148908ab4,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Jamie's Bakery. Contains 2 product(s).,6.25,4.19,SNACKS_SAVOURY_ITEMS,2025-10-08T07:51:56,2025-10-08T09:00:00,2025-10-08T12:00:00
b5947354-5314-42c5-9643-d774bd1d95de,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Fruit & Vegetables Bundle,Fruit & Vegetables bundle from Fresh Harvest. Contains 4 product(s).,3.78,2.65,FRUIT_VEGETABLES,2025-12-09T09:45:02,2025-12-09T19:00:00,2025-12-09T22:00:00
a7b9def2-32d1-4fa9-ac45-f5cf13df5853,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Drinks & Beverages Bundle,Drinks & Beverages bundle from Grill King. Contains 8 product(s).,23.6,9.61,DRINKS_BEVERAGES,2025-09-22T09:53:13,2025-09-22T16:00:00,2025-09-22T17:00:00
737c6dd7-9452-45d2-b27a-2914ea9ae92a,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Breakfast Items Bundle,Breakfast Items bundle from Oaktree Foods. Contains 6 product(s).,10.8,3.74,BREAKFAST_ITEMS,2025-03-30T14:11:35,2025-03-30T15:00:00,2025-03-30T16:00:00
888d1673-d05d-43fe-a148-13b568019eb3,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Azure Bakery. Contains 4 product(s).,20.6,13.78,BREAD_BAKED_GOODS,2025-10-14T12:42:50,2025-10-14T13:00:00,2025-10-14T15:00:00
30a8577a-19be-4e8a-ba06-1d7ad467b26f,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Breakfast Items Bundle,Breakfast Items bundle from Greenfield Market. Contains 3 product(s).,10.62,5.33,BREAKFAST_ITEMS,2025-06-20T12:48:36,2025-06-20T15:00:00,2025-06-20T16:00:00
ba3ad03a-9b59-443f-89c4-c6a6e6a2459a,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from MeadowMart. Contains 3 product(s).,6.45,3.8,VEGAN_VEGETARIAN,2025-07-07T07:37:45,2025-07-07T12:00:00,2025-07-07T18:00:00
1de83c8c-71f5-4810-86d0-3854b02e362f,9ab7d98a-a260-46ec-8aab-d3235a493e22,Coffee & Go Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Coffee & Go. Contains 11 product(s).,24.91,15.64,SNACKS_SAVOURY_ITEMS,2026-01-06T10:20:12,2026-01-06T12:00:00,2026-01-06T13:00:00
48401cfb-94ee-493a-a1df-01e51d888229,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 7 product(s).,22.3,15.3,SWEET_TREATS_DESSERTS,2025-12-01T08:31:16,2025-12-01T09:00:00,2025-12-01T12:00:00
fa8a6c25-5413-4c31-bf8e-9007ed368ba9,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Drinks & Beverages Bundle,Drinks & Beverages bundle from Grab & Go. Contains 2 product(s).,5.9,2.58,DRINKS_BEVERAGES,2025-05-19T11:03:30,2025-05-19T17:00:00,2025-05-19T21:00:00
d7b2e36a-4db5-4b06-b9f9-6993c51e5f23,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Morning Start Cafe. Contains 5 product(s).,22.0,14.8,DRINKS_BEVERAGES,2025-05-01T12:46:45,2025-05-01T14:00:00,2025-05-01T17:00:00
9cabadd4-d7a5-4428-b5dd-c060e35bee07,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 3 product(s).,22.35,10.44,DRINKS_BEVERAGES,2025-09-15T09:54:58,2025-09-15T11:00:00,2025-09-15T13:00:00
b0445a27-46c4-4b96-b36f-9a44f536d741,953b29b3-d8c6-42da-a4ea-fa6732d705a5,Al's Desserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Al's Desserts. Contains 1 product(s).,7.95,4.89,SWEET_TREATS_DESSERTS,2025-11-05T15:23:35,2025-11-05T17:00:00,2025-11-05T18:00:00
1f9e3a10-ab20-4889-b749-fd4b35ecf5ce,e27daa6e-3e67-4d51-8ac0-cc73c621fd40,The Royal Oak Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Royal Oak. Contains 3 product(s).,20.85,7.93,SWEET_TREATS_DESSERTS,2025-03-03T17:18:58,2025-03-03T19:00:00,2025-03-03T22:00:00
b4a7dc3a-7565-4665-bddd-7bf11f867271,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Drinks & Beverages Bundle,Drinks & Beverages bundle from Grab & Go. Contains 3 product(s).,8.85,2.49,DRINKS_BEVERAGES,2025-06-05T19:36:32,2025-06-05T20:00:00,2025-06-05T21:00:00
65e5c99e-17b9-4c44-bfd7-1eb8157f8d06,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Snacks & Savoury Items Bundle,Snacks & Savoury Items bundle from Riverbank Supermarket. Contains 2 product(s).,2.2,0.73,SNACKS_SAVOURY_ITEMS,2025-10-16T12:39:48,2025-10-16T18:00:00,2025-10-16T19:00:00
3e48e0bd-c810-4409-a409-942288edf7ff,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Fresh Harvest. Contains 5 product(s).,10.35,6.22,SWEET_TREATS_DESSERTS,2025-04-04T18:31:55,2025-04-04T20:00:00,2025-04-04T22:00:00
0aca4906-1088-497a-9aa1-5bb0da9547d5,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Azure Bakery. Contains 2 product(s).,10.2,2.98,BREAD_BAKED_GOODS,2025-06-09T06:03:29,2025-06-09T10:00:00,2025-06-09T14:00:00
d96e8eaf-0d50-4165-ba5c-b74ee90cc06d,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 3 product(s).,22.35,15.35,DRINKS_BEVERAGES,2025-09-29T09:09:11,2025-09-29T13:00:00,2025-09-29T16:00:00
299c7fb7-1f5a-41ad-84d6-5dba43fa309c,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Riverbank Supermarket. Contains 5 product(s).,10.78,4.98,SWEET_TREATS_DESSERTS,2025-04-16T10:43:41,2025-04-16T11:00:00,2025-04-16T18:00:00
8c733d20-24df-47c1-aa0b-250a28570376,8da7113a-8d38-4500-bc1d-2280b1ae3ce2,Bean & Brew Drinks & Beverages Bundle,Drinks & Beverages bundle from Bean & Brew. Contains 2 product(s).,8.7,6.38,DRINKS_BEVERAGES,2025-03-27T12:13:36,2025-03-27T13:00:00,2025-03-27T14:00:00
278210ea-a56c-4386-9687-df7bbe0b46da,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Azure Bakery. Contains 3 product(s).,11.1,5.24,SWEET_TREATS_DESSERTS,2025-10-30T06:54:26,2025-10-30T07:00:00,2025-10-30T08:00:00
5d929fcc-346d-4bae-9ef4-20e8141b420e,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Oaktree Foods. Contains 5 product(s).,5.92,4.39,BREAD_BAKED_GOODS,2025-09-16T16:27:35,2025-09-16T17:00:00,2025-09-16T21:00:00
c73204df-6b54-487f-8a10-61720e8cb848,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bull. Contains 2 product(s).,13.9,4.84,SWEET_TREATS_DESSERTS,2025-12-11T17:01:48,2025-12-11T21:00:00,2025-12-11T22:00:00
05a2f8ef-344a-4b48-910d-e49c17a62fda,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Breakfast Items Bundle,Breakfast Items bundle from Twins Breakfast Bar. Contains 2 product(s).,18.45,9.78,BREAKFAST_ITEMS,2025-04-14T10:31:36,2025-04-14T11:00:00,2025-04-14T12:00:00
2d235416-4598-4d04-a662-c79bc9a0717c,224ac6b1-9c09-4247-bb31-1f3a65903eb3,Juice Junction Drinks & Beverages Bundle,Drinks & Beverages bundle from Juice Junction. Contains 3 product(s).,22.35,11.61,DRINKS_BEVERAGES,2025-11-18T14:44:51,2025-11-18T15:00:00,2025-11-18T17:00:00
7e46fe5c-451a-42ff-91f9-d51465284e7b,56950fba-9693-4032-a977-f931c78ac77d,Sweat Rings Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Sweat Rings. Contains 1 product(s).,9.5,3.31,SWEET_TREATS_DESSERTS,2025-08-15T19:09:50,2025-08-15T20:00:00,2025-08-15T21:00:00
e78b757e-0d3a-43a5-9ebb-5b94e5fedb57,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bull. Contains 1 product(s).,22.0,9.35,VEGAN_VEGETARIAN,2025-03-21T17:11:49,2025-03-21T21:00:00,2025-03-21T22:00:00
a6b922f2-7639-49ba-be57-4a64fffdadfc,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,7.45,3.68,DRINKS_BEVERAGES,2025-06-03T10:32:51,2025-06-03T12:00:00,2025-06-03T14:00:00
73fb027e-539a-4993-be51-5c453bb00f17,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Fresh Harvest. Contains 7 product(s).,20.5,7.4,VEGAN_VEGETARIAN,2025-12-03T10:43:23,2025-12-03T18:00:00,2025-12-03T22:00:00
d018e578-5d82-41c8-a20c-fbbe6ea281fe,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 1 product(s).,7.45,3.37,DRINKS_BEVERAGES,2025-03-18T06:16:29,2025-03-18T11:00:00,2025-03-18T14:00:00
211eb4a9-a4bd-4909-bdfe-47f3e3c3ebe3,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Riverbank Supermarket. Contains 1 product(s).,1.5,0.98,BREAD_BAKED_GOODS,2025-05-15T19:46:36,2025-05-15T21:00:00,2025-05-15T22:00:00
d6144140-d8f8-413d-b184-d817b4e45ba9,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,23.0,15.49,VEGAN_VEGETARIAN,2025-03-26T18:35:27,2025-03-26T21:00:00,2025-03-26T22:00:00
95014fb6-ce04-4762-aa43-b0ee7fcd94f1,fa4c555e-72f6-4d8c-8ab2-8b9f2a592993,TSB Drinks & Beverages Bundle,Drinks & Beverages bundle from TSB. Contains 2 product(s).,14.9,5.13,DRINKS_BEVERAGES,2026-01-14T07:25:39,2026-01-14T14:00:00,2026-01-14T15:00:00
7360f89e-17ae-4dce-aea0-a2075bad2778,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Drinks & Beverages Bundle,Drinks & Beverages bundle from Fresh Harvest. Contains 8 product(s).,24.25,9.57,DRINKS_BEVERAGES,2025-06-25T19:07:14,2025-06-25T21:00:00,2025-06-25T22:00:00
d83402ca-34dc-48bd-bc77-aa0dc1a574d2,0085a9a8-b124-44e7-8cb3-141046bc183e,Blackbean Cafe Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Blackbean Cafe. Contains 4 product(s).,22.5,16.86,READY_MEALS_HOT_FOOD,2025-03-22T09:52:14,2025-03-22T13:00:00,2025-03-22T14:00:00
dd7800d5-9abf-4116-9324-57e97b5d13c6,c3d3af36-d366-482c-944f-ee9d88205a02,Grab & Go Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grab & Go. Contains 4 product(s).,21.8,10.48,READY_MEALS_HOT_FOOD,2025-06-22T10:37:28,2025-06-22T20:00:00,2025-06-22T22:00:00
8e0bb5fb-40b1-43ba-9bcf-8f1c78c36733,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grill King. Contains 2 product(s).,11.9,6.15,READY_MEALS_HOT_FOOD,2025-11-27T16:56:54,2025-11-27T20:00:00,2025-11-27T22:00:00
528c774f-1c74-4d8f-9b7c-281ec069a6c5,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Drinks & Beverages Bundle,Drinks & Beverages bundle from Riverbank Supermarket. Contains 1 product(s).,7.0,2.54,DRINKS_BEVERAGES,2025-04-09T14:48:57,2025-04-09T21:00:00,2025-04-09T22:00:00
f5b43838-53a4-42ca-983c-4b351ea8001f,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bladebone. Contains 1 product(s).,22.0,10.39,VEGAN_VEGETARIAN,2025-12-31T19:26:50,2025-12-31T20:00:00,2025-12-31T21:00:00
82c39eaf-4864-4d76-8a9a-07051c7dc695,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 3 product(s).,20.85,10.38,SWEET_TREATS_DESSERTS,2025-11-14T15:23:24,2025-11-14T19:00:00,2025-11-14T20:00:00
72142958-93af-4314-aa65-39972b7ae85d,f8f749f2-068d-4027-be98-02090d4f36fe,Morning Start Cafe Drinks & Beverages Bundle,Drinks & Beverages bundle from Morning Start Cafe. Contains 4 product(s).,17.8,6.76,DRINKS_BEVERAGES,2025-05-20T07:38:59,2025-05-20T11:00:00,2025-05-20T16:00:00
0c645927-072f-44a5-bfe7-26fdaadd1423,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Fresh Harvest. Contains 7 product(s).,10.85,7.07,BREAD_BAKED_GOODS,2025-12-22T20:21:34,2025-12-22T21:00:00,2025-12-22T22:00:00
2c5a9dea-5cdf-47d1-8dbb-f74ad0d4267f,2f2530fe-56a0-4069-b06d-83a578929129,Greenfield Market Drinks & Beverages Bundle,Drinks & Beverages bundle from Greenfield Market. Contains 9 product(s).,24.5,8.77,DRINKS_BEVERAGES,2025-09-26T10:39:12,2025-09-26T15:00:00,2025-09-26T17:00:00
578ff9ea-ce95-40fe-8275-1ee340cd9e46,3cdd20b4-f7cd-40a4-8004-f816ec230b1a,Delectable Deserts Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Delectable Deserts. Contains 2 product(s).,13.9,6.34,SWEET_TREATS_DESSERTS,2025-03-13T16:59:47,2025-03-13T19:00:00,2025-03-13T20:00:00
84eae96c-510d-4eee-9a6e-fcca4596e14c,b2a96f86-86a1-4b87-b406-23e8d789c14b,Grill King Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from Grill King. Contains 4 product(s).,20.8,6.95,READY_MEALS_HOT_FOOD,2025-03-07T19:41:33,2025-03-07T21:00:00,2025-03-07T22:00:00
d6d460db-b198-4834-9002-f4a0d33d4136,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Willow's. Contains 1 product(s).,14.5,7.71,VEGAN_VEGETARIAN,2025-09-29T09:40:32,2025-09-29T11:00:00,2025-09-29T12:00:00
31e537de-8c79-4366-a9d8-17ab21b63b8c,412bf86d-6c5e-40b4-94ac-403cc110a119,Twins Breakfast Bar Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from Twins Breakfast Bar. Contains 2 product(s).,17.9,8.23,VEGAN_VEGETARIAN,2025-05-30T08:36:16,2025-05-30T11:00:00,2025-05-30T12:00:00
ad4576d9-7669-4188-af69-87c6870f01ce,1a07fa2b-b9e1-44cc-938c-88534eacef52,Azure Bakery Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Azure Bakery. Contains 5 product(s).,23.9,9.78,BREAD_BAKED_GOODS,2025-12-15T11:57:10,2025-12-15T13:00:00,2025-12-15T14:00:00
5a6d4bc2-dd58-4887-9c61-900b49185193,dfc9a97b-0ac4-43cf-9169-040389892f81,The Bladebone Ready Meals & Hot Food Bundle,Ready Meals & Hot Food bundle from The Bladebone. Contains 1 product(s).,20.95,12.75,READY_MEALS_HOT_FOOD,2025-03-22T17:23:56,2025-03-22T20:00:00,2025-03-22T22:00:00
3647e2de-e621-4151-8078-5b6534fe0741,4d70cd26-6337-45aa-8a8e-6ee2a45c9267,Oaktree Foods Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Oaktree Foods. Contains 3 product(s).,5.88,2.33,SWEET_TREATS_DESSERTS,2026-01-06T17:01:25,2026-01-06T19:00:00,2026-01-06T22:00:00
a8124488-e046-4d5d-832b-c7f2834dd473,80c0fe78-5e8d-4a07-a571-11013f3dac9c,Willow's Drinks & Beverages Bundle,Drinks & Beverages bundle from Willow's. Contains 3 product(s).,14.85,10.46,DRINKS_BEVERAGES,2025-11-09T09:18:57,2025-11-09T11:00:00,2025-11-09T14:00:00
9e1f9acc-92ef-4ccf-b7ff-4da610892415,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from The Bull. Contains 3 product(s).,20.85,13.55,SWEET_TREATS_DESSERTS,2025-02-12T20:23:37,2025-02-12T21:00:00,2025-02-12T22:00:00
e82cf154-24d6-4301-a533-0c3a7d9ce0b2,ba358b7b-355f-4942-b1c5-222a5b8efef0,MeadowMart Fruit & Vegetables Bundle,Fruit & Vegetables bundle from MeadowMart. Contains 9 product(s).,13.96,6.84,FRUIT_VEGETABLES,2025-03-10T16:41:14,2025-03-10T18:00:00,2025-03-10T20:00:00
52c96d11-4d3c-419c-b663-c45b0a072871,517f0db2-bb8d-4b33-a1d5-ca8ada4dc130,Jamie's Bakery Sweet Treats & Desserts Bundle,Sweet Treats & Desserts bundle from Jamie's Bakery. Contains 7 product(s).,24.45,9.62,SWEET_TREATS_DESSERTS,2026-01-08T10:34:42,2026-01-08T12:00:00,2026-01-08T13:00:00
c2465374-ea1f-45eb-9c25-1126dad5dcd5,22c4d814-1516-45f9-9354-3640c8e65f07,The Bull Vegan & Vegetarian Bundle,Vegan & Vegetarian bundle from The Bull. Contains 1 product(s).,22.0,11.86,VEGAN_VEGETARIAN,2025-04-09T20:30:35,2025-04-09T21:00:00,2025-04-09T22:00:00
77864307-f723-4245-a3a4-592d07d577c7,92233ce5-e0d1-47b1-9722-00d0c4d9996c,Riverbank Supermarket Breakfast Items Bundle,Breakfast Items bundle from Riverbank Supermarket. Contains 5 product(s).,14.45,5.8,BREAKFAST_ITEMS,2025-08-06T08:05:24,2025-08-06T18:00:00,2025-08-06T21:00:00
0b4c31c5-c22d-4213-a4ab-c9bb62a06d94,046a72cd-ba93-439a-9d76-80adb8250be0,Fresh Harvest Bread & Baked Goods Bundle,Bread & Baked Goods bundle from Fresh Harvest. Contains 2 product(s).,2.0,1.36,BREAD_BAKED_GOODS,2025-12-21T12:31:34,2025-12-21T14:00:00,2025-12-21T15:00:00
