product_id,allergen_id
c4813c4a-d9eb-490e-bffc-0163b350efe2,c8af16e1-b4d3-4d84-bae1-640758422010
48e5e42b-14ee-4521-9b32-e1fe379b4095,db7260b7-31d7-400e-8680-430090c9d1d5
48e5e42b-14ee-4521-9b32-e1fe379b4095,c8af16e1-b4d3-4d84-bae1-640758422010
2fcc16fe-cd0a-4971-a9a4-bb7a9ea09b16,db7260b7-31d7-400e-8680-430090c9d1d5
2fcc16fe-cd0a-4971-a9a4-bb7a9ea09b16,c8af16e1-b4d3-4d84-bae1-640758422010
096eaf49-376e-4eae-9897-17aa367f4479,db7260b7-31d7-400e-8680-430090c9d1d5
096eaf49-376e-4eae-9897-17aa367f4479,c8af16e1-b4d3-4d84-bae1-640758422010
8b7ace57-b680-4289-a9ec-bbc72e851498,db7260b7-31d7-400e-8680-430090c9d1d5
8b7ace57-b680-4289-a9ec-bbc72e851498,c8af16e1-b4d3-4d84-bae1-640758422010
5d9c30ce-691c-43d2-8108-356bb3f3084a,db7260b7-31d7-400e-8680-430090c9d1d5
5d9c30ce-691c-43d2-8108-356bb3f3084a,c8af16e1-b4d3-4d84-bae1-640758422010
6d812ced-9eb1-4407-8943-8d33f3002a81,db7260b7-31d7-400e-8680-430090c9d1d5
6d812ced-9eb1-4407-8943-8d33f3002a81,c8af16e1-b4d3-4d84-bae1-640758422010
7eea4310-fe00-49ec-9d0c-b1cbe90d9cfc,db7260b7-31d7-400e-8680-430090c9d1d5
7eea4310-fe00-49ec-9d0c-b1cbe90d9cfc,c8af16e1-b4d3-4d84-bae1-640758422010
697a138b-8774-4abe-a58a-4724f1f693f4,db7260b7-31d7-400e-8680-430090c9d1d5
697a138b-8774-4abe-a58a-4724f1f693f4,c8af16e1-b4d3-4d84-bae1-640758422010
68e13a27-bf6d-4643-9951-24c28deda0d4,db7260b7-31d7-400e-8680-430090c9d1d5
68e13a27-bf6d-4643-9951-24c28deda0d4,c8af16e1-b4d3-4d84-bae1-640758422010
60c49872-991a-42a3-8819-373777897ca3,db7260b7-31d7-400e-8680-430090c9d1d5
60c49872-991a-42a3-8819-373777897ca3,c8af16e1-b4d3-4d84-bae1-640758422010
e90acdca-f769-48b7-ade4-3bbb316c7592,db7260b7-31d7-400e-8680-430090c9d1d5
e90acdca-f769-48b7-ade4-3bbb316c7592,c8af16e1-b4d3-4d84-bae1-640758422010
cbb37315-7bd0-49c7-8fc5-ef51f979cb1f,db7260b7-31d7-400e-8680-430090c9d1d5
cbb37315-7bd0-49c7-8fc5-ef51f979cb1f,c8af16e1-b4d3-4d84-bae1-640758422010
c3b774ae-557d-4638-ad55-5f8db3c68f6a,db7260b7-31d7-400e-8680-430090c9d1d5
c3b774ae-557d-4638-ad55-5f8db3c68f6a,c8af16e1-b4d3-4d84-bae1-640758422010
8c252b1d-728e-4295-baf7-089fd9e3d12c,db7260b7-31d7-400e-8680-430090c9d1d5
8c252b1d-728e-4295-baf7-089fd9e3d12c,c8af16e1-b4d3-4d84-bae1-640758422010
0ede2578-384b-49dc-9f98-8503e82e36b7,db7260b7-31d7-400e-8680-430090c9d1d5
0ede2578-384b-49dc-9f98-8503e82e36b7,c8af16e1-b4d3-4d84-bae1-640758422010
df0c256b-22e8-4620-8f58-edf05c4e80c5,db7260b7-31d7-400e-8680-430090c9d1d5
df0c256b-22e8-4620-8f58-edf05c4e80c5,c8af16e1-b4d3-4d84-bae1-640758422010
eca545a4-125e-44aa-9140-22832f0e6307,db7260b7-31d7-400e-8680-430090c9d1d5
eca545a4-125e-44aa-9140-22832f0e6307,c8af16e1-b4d3-4d84-bae1-640758422010
0e1e36f6-2784-4140-a053-ea88c7c0bd81,db7260b7-31d7-400e-8680-430090c9d1d5
0e1e36f6-2784-4140-a053-ea88c7c0bd81,c8af16e1-b4d3-4d84-bae1-640758422010
ad68092b-b1e8-469e-aa48-bff4470e34bf,db7260b7-31d7-400e-8680-430090c9d1d5
ad68092b-b1e8-469e-aa48-bff4470e34bf,c8af16e1-b4d3-4d84-bae1-640758422010
e02e5d7c-f43b-4046-ab97-4632c1d3a2d3,db7260b7-31d7-400e-8680-430090c9d1d5
e02e5d7c-f43b-4046-ab97-4632c1d3a2d3,c8af16e1-b4d3-4d84-bae1-640758422010
3a0e8887-d4ec-4c5e-82f3-597a7bf371a5,db7260b7-31d7-400e-8680-430090c9d1d5
3a0e8887-d4ec-4c5e-82f3-597a7bf371a5,c8af16e1-b4d3-4d84-bae1-640758422010
dcb2d2a7-b4e8-41da-8d1f-c1a7cf7bd86f,db7260b7-31d7-400e-8680-430090c9d1d5
dcb2d2a7-b4e8-41da-8d1f-c1a7cf7bd86f,c8af16e1-b4d3-4d84-bae1-640758422010
7222772a-129b-4e31-9a49-62620e437f6f,db7260b7-31d7-400e-8680-430090c9d1d5
7222772a-129b-4e31-9a49-62620e437f6f,c8af16e1-b4d3-4d84-bae1-640758422010
249fc854-b5a6-49ce-818c-4a38cadbf27c,db7260b7-31d7-400e-8680-430090c9d1d5
249fc854-b5a6-49ce-818c-4a38cadbf27c,c8af16e1-b4d3-4d84-bae1-640758422010
ed7c6d67-260a-4452-a6ef-3bd5ec555fe8,db7260b7-31d7-400e-8680-430090c9d1d5
ed7c6d67-260a-4452-a6ef-3bd5ec555fe8,c8af16e1-b4d3-4d84-bae1-640758422010
23ca5578-be17-4920-acb8-b5ad086def24,db7260b7-31d7-400e-8680-430090c9d1d5
23ca5578-be17-4920-acb8-b5ad086def24,c8af16e1-b4d3-4d84-bae1-640758422010
b8213f99-e672-4b54-a1eb-3a7c99c1133e,db7260b7-31d7-400e-8680-430090c9d1d5
b8213f99-e672-4b54-a1eb-3a7c99c1133e,c8af16e1-b4d3-4d84-bae1-640758422010
69482373-477a-497d-b4a2-db313866273e,db7260b7-31d7-400e-8680-430090c9d1d5
69482373-477a-497d-b4a2-db313866273e,c8af16e1-b4d3-4d84-bae1-640758422010
50b8bf3c-2d59-417e-8fa3-0dcbbae572e5,db7260b7-31d7-400e-8680-430090c9d1d5
50b8bf3c-2d59-417e-8fa3-0dcbbae572e5,c8af16e1-b4d3-4d84-bae1-640758422010
4a372096-d63a-400a-b6eb-eb0cf93a0b99,db7260b7-31d7-400e-8680-430090c9d1d5
4a372096-d63a-400a-b6eb-eb0cf93a0b99,c8af16e1-b4d3-4d84-bae1-640758422010
bc7965f3-fed3-42f0-a8af-ff0f609c0693,db7260b7-31d7-400e-8680-430090c9d1d5
bc7965f3-fed3-42f0-a8af-ff0f609c0693,c8af16e1-b4d3-4d84-bae1-640758422010
ff6b6c11-da1d-45c9-a305-d44a23244751,db7260b7-31d7-400e-8680-430090c9d1d5
ff6b6c11-da1d-45c9-a305-d44a23244751,c8af16e1-b4d3-4d84-bae1-640758422010
2869a49f-70dc-4494-abd1-6226ede5abba,db7260b7-31d7-400e-8680-430090c9d1d5
2869a49f-70dc-4494-abd1-6226ede5abba,c8af16e1-b4d3-4d84-bae1-640758422010
f1c1a153-e631-4d43-97e7-4a581033038a,db7260b7-31d7-400e-8680-430090c9d1d5
f1c1a153-e631-4d43-97e7-4a581033038a,c8af16e1-b4d3-4d84-bae1-640758422010
bea6da7b-3858-4f6c-bdcb-a58e48cfec25,db7260b7-31d7-400e-8680-430090c9d1d5
bea6da7b-3858-4f6c-bdcb-a58e48cfec25,c8af16e1-b4d3-4d84-bae1-640758422010
b03424a6-5263-418e-b865-478662c85a89,db7260b7-31d7-400e-8680-430090c9d1d5
b03424a6-5263-418e-b865-478662c85a89,c8af16e1-b4d3-4d84-bae1-640758422010
66163b69-a388-41cf-9225-1b3d42e3f2cc,db7260b7-31d7-400e-8680-430090c9d1d5
66163b69-a388-41cf-9225-1b3d42e3f2cc,c8af16e1-b4d3-4d84-bae1-640758422010
3483da3f-9488-4b72-a246-5313ba98235d,db7260b7-31d7-400e-8680-430090c9d1d5
3483da3f-9488-4b72-a246-5313ba98235d,c8af16e1-b4d3-4d84-bae1-640758422010
b2664967-e340-41f6-89f7-4aedc61da548,db7260b7-31d7-400e-8680-430090c9d1d5
b2664967-e340-41f6-89f7-4aedc61da548,c8af16e1-b4d3-4d84-bae1-640758422010
fdbae23a-457f-4b44-8d8d-d32b2d5a84d5,db7260b7-31d7-400e-8680-430090c9d1d5
fdbae23a-457f-4b44-8d8d-d32b2d5a84d5,c8af16e1-b4d3-4d84-bae1-640758422010
f6cc189a-4d89-48ef-8574-b6375fd56ad5,db7260b7-31d7-400e-8680-430090c9d1d5
f6cc189a-4d89-48ef-8574-b6375fd56ad5,c8af16e1-b4d3-4d84-bae1-640758422010
6c3f6ab4-55a5-48e5-b3c0-889933dd4a96,db7260b7-31d7-400e-8680-430090c9d1d5
6c3f6ab4-55a5-48e5-b3c0-889933dd4a96,c8af16e1-b4d3-4d84-bae1-640758422010
bc0a3e93-52a9-4914-92ee-0335c1c93f2f,db7260b7-31d7-400e-8680-430090c9d1d5
bc0a3e93-52a9-4914-92ee-0335c1c93f2f,c8af16e1-b4d3-4d84-bae1-640758422010
d03e4e60-ac9e-4bc7-bdb0-7b848a315676,db7260b7-31d7-400e-8680-430090c9d1d5
d03e4e60-ac9e-4bc7-bdb0-7b848a315676,c8af16e1-b4d3-4d84-bae1-640758422010
9aafe487-5b29-44e3-855e-1c20865e8050,db7260b7-31d7-400e-8680-430090c9d1d5
9aafe487-5b29-44e3-855e-1c20865e8050,c8af16e1-b4d3-4d84-bae1-640758422010
0e4e4a64-6a97-465b-b75f-25fb5f626ed9,db7260b7-31d7-400e-8680-430090c9d1d5
0e4e4a64-6a97-465b-b75f-25fb5f626ed9,c8af16e1-b4d3-4d84-bae1-640758422010
0e12794c-d33c-4ab8-88d8-721db3c45898,db7260b7-31d7-400e-8680-430090c9d1d5
0e12794c-d33c-4ab8-88d8-721db3c45898,c8af16e1-b4d3-4d84-bae1-640758422010
5dc73159-ca65-4c1e-a13d-576fa4fe96aa,db7260b7-31d7-400e-8680-430090c9d1d5
5dc73159-ca65-4c1e-a13d-576fa4fe96aa,c8af16e1-b4d3-4d84-bae1-640758422010
54ebb0e1-69f4-4aae-b126-1d4924ae661c,db7260b7-31d7-400e-8680-430090c9d1d5
54ebb0e1-69f4-4aae-b126-1d4924ae661c,c8af16e1-b4d3-4d84-bae1-640758422010
9e67a57b-b807-4587-b7d9-2e903a272d81,db7260b7-31d7-400e-8680-430090c9d1d5
9e67a57b-b807-4587-b7d9-2e903a272d81,c8af16e1-b4d3-4d84-bae1-640758422010
a23eeece-49a7-4056-8e7a-96c1ddc1e10e,7a7e990a-6320-4bf0-a82c-997235b7dcf0
a23eeece-49a7-4056-8e7a-96c1ddc1e10e,caa2794a-b46f-42d7-a215-a2dff7d20e65
a23eeece-49a7-4056-8e7a-96c1ddc1e10e,db7260b7-31d7-400e-8680-430090c9d1d5
a23eeece-49a7-4056-8e7a-96c1ddc1e10e,37194640-432f-4104-993c-b6b39d436db5
a23eeece-49a7-4056-8e7a-96c1ddc1e10e,c8af16e1-b4d3-4d84-bae1-640758422010
05ec4348-587d-4e47-a1d1-97e558d1da58,7a7e990a-6320-4bf0-a82c-997235b7dcf0
05ec4348-587d-4e47-a1d1-97e558d1da58,caa2794a-b46f-42d7-a215-a2dff7d20e65
05ec4348-587d-4e47-a1d1-97e558d1da58,db7260b7-31d7-400e-8680-430090c9d1d5
05ec4348-587d-4e47-a1d1-97e558d1da58,37194640-432f-4104-993c-b6b39d436db5
05ec4348-587d-4e47-a1d1-97e558d1da58,c8af16e1-b4d3-4d84-bae1-640758422010
f2f2315b-d002-45b4-9005-56d7a6acdbc3,7a7e990a-6320-4bf0-a82c-997235b7dcf0
f2f2315b-d002-45b4-9005-56d7a6acdbc3,caa2794a-b46f-42d7-a215-a2dff7d20e65
f2f2315b-d002-45b4-9005-56d7a6acdbc3,db7260b7-31d7-400e-8680-430090c9d1d5
f2f2315b-d002-45b4-9005-56d7a6acdbc3,37194640-432f-4104-993c-b6b39d436db5
f2f2315b-d002-45b4-9005-56d7a6acdbc3,c8af16e1-b4d3-4d84-bae1-640758422010
2c833456-826c-4284-bb9c-fc6103de5cea,7a7e990a-6320-4bf0-a82c-997235b7dcf0
2c833456-826c-4284-bb9c-fc6103de5cea,caa2794a-b46f-42d7-a215-a2dff7d20e65
2c833456-826c-4284-bb9c-fc6103de5cea,db7260b7-31d7-400e-8680-430090c9d1d5
2c833456-826c-4284-bb9c-fc6103de5cea,37194640-432f-4104-993c-b6b39d436db5
2c833456-826c-4284-bb9c-fc6103de5cea,c8af16e1-b4d3-4d84-bae1-640758422010
2efa7bfe-3c9f-4adb-a461-da1e56a782c6,db7260b7-31d7-400e-8680-430090c9d1d5
2efa7bfe-3c9f-4adb-a461-da1e56a782c6,c8af16e1-b4d3-4d84-bae1-640758422010
3db76bba-5717-4ed1-9cb3-1303e4221606,db7260b7-31d7-400e-8680-430090c9d1d5
3db76bba-5717-4ed1-9cb3-1303e4221606,c8af16e1-b4d3-4d84-bae1-640758422010
1d731479-0246-4544-bf57-ea2e439d782b,db7260b7-31d7-400e-8680-430090c9d1d5
1d731479-0246-4544-bf57-ea2e439d782b,c8af16e1-b4d3-4d84-bae1-640758422010
8e0e6485-c15a-403f-b661-e8308dd7583e,db7260b7-31d7-400e-8680-430090c9d1d5
8e0e6485-c15a-403f-b661-e8308dd7583e,c8af16e1-b4d3-4d84-bae1-640758422010
b9935989-4e51-405a-b097-58df67d2d25e,db7260b7-31d7-400e-8680-430090c9d1d5
b9935989-4e51-405a-b097-58df67d2d25e,c8af16e1-b4d3-4d84-bae1-640758422010
285b6794-fc8d-400f-922c-95857d838d67,db7260b7-31d7-400e-8680-430090c9d1d5
285b6794-fc8d-400f-922c-95857d838d67,c8af16e1-b4d3-4d84-bae1-640758422010
94cb53c5-a807-4ec9-b340-ca0a8f88301c,db7260b7-31d7-400e-8680-430090c9d1d5
b94fbde1-5ae3-47f1-9550-5ce6654c36a6,db7260b7-31d7-400e-8680-430090c9d1d5
519b0b75-f4ab-49ea-825c-a48e759e4345,c8af16e1-b4d3-4d84-bae1-640758422010
7aab0b71-09a7-4ba3-a029-7192aa546c06,c8af16e1-b4d3-4d84-bae1-640758422010
1bd75a5b-914d-4ddb-8208-94fc690f05bb,c8af16e1-b4d3-4d84-bae1-640758422010
ebe2158e-1bd3-4fcd-a8b4-7199024921be,c8af16e1-b4d3-4d84-bae1-640758422010
0008a7db-cf14-4601-a59c-b081c067a652,c8af16e1-b4d3-4d84-bae1-640758422010
c9c9b12d-c73e-492e-a163-c5559ac59e0c,c8af16e1-b4d3-4d84-bae1-640758422010
b31d4312-ba20-46ac-8806-67cd1fe4ca29,c8af16e1-b4d3-4d84-bae1-640758422010
da2372fc-85e9-4317-ab21-59d493306058,c8af16e1-b4d3-4d84-bae1-640758422010
5acf3d20-dae7-4082-ba1c-8feefa7b8611,c8af16e1-b4d3-4d84-bae1-640758422010
fa8a5907-d3c7-4873-a219-0003103b1c95,c8af16e1-b4d3-4d84-bae1-640758422010
f109aa52-0b22-4dbf-9c65-f71cdcc24c4f,7a7e990a-6320-4bf0-a82c-997235b7dcf0
f109aa52-0b22-4dbf-9c65-f71cdcc24c4f,c8af16e1-b4d3-4d84-bae1-640758422010
27211014-c733-4594-a992-d1dbc7f5ba14,7a7e990a-6320-4bf0-a82c-997235b7dcf0
27211014-c733-4594-a992-d1dbc7f5ba14,c8af16e1-b4d3-4d84-bae1-640758422010
d91c618d-0f16-4be8-88c7-6ff103682f48,7a7e990a-6320-4bf0-a82c-997235b7dcf0
d91c618d-0f16-4be8-88c7-6ff103682f48,c8af16e1-b4d3-4d84-bae1-640758422010
1d29c463-7aa8-493d-93c9-3a587a8bfb2a,7a7e990a-6320-4bf0-a82c-997235b7dcf0
1d29c463-7aa8-493d-93c9-3a587a8bfb2a,c8af16e1-b4d3-4d84-bae1-640758422010
357fac9d-5a28-41b1-8212-2a79a9dbb844,7a7e990a-6320-4bf0-a82c-997235b7dcf0
357fac9d-5a28-41b1-8212-2a79a9dbb844,c8af16e1-b4d3-4d84-bae1-640758422010
480e184c-7dca-493c-851e-146c323cb03d,7a7e990a-6320-4bf0-a82c-997235b7dcf0
480e184c-7dca-493c-851e-146c323cb03d,c8af16e1-b4d3-4d84-bae1-640758422010
25e33070-2ebd-46dc-8555-ec383eabb763,7a7e990a-6320-4bf0-a82c-997235b7dcf0
25e33070-2ebd-46dc-8555-ec383eabb763,c8af16e1-b4d3-4d84-bae1-640758422010
df7b58d8-426e-4605-9b39-1e2b684411e9,7a7e990a-6320-4bf0-a82c-997235b7dcf0
df7b58d8-426e-4605-9b39-1e2b684411e9,c8af16e1-b4d3-4d84-bae1-640758422010
d2470bda-f1ce-4ef0-9de7-f2eda9d10e76,7a7e990a-6320-4bf0-a82c-997235b7dcf0
d2470bda-f1ce-4ef0-9de7-f2eda9d10e76,c8af16e1-b4d3-4d84-bae1-640758422010
6a631b0e-4f72-4390-850a-024190fccdbf,7a7e990a-6320-4bf0-a82c-997235b7dcf0
6a631b0e-4f72-4390-850a-024190fccdbf,c8af16e1-b4d3-4d84-bae1-640758422010
3f1a283f-3a27-4739-8d99-82f27bfc26d5,c8af16e1-b4d3-4d84-bae1-640758422010
cd97ecf6-5b62-4a31-aa27-5ab8408ea0ed,c8af16e1-b4d3-4d84-bae1-640758422010
7722713f-0d48-44dd-a4d4-c58158bd1cc5,c8af16e1-b4d3-4d84-bae1-640758422010
051fd3e0-bf25-4338-9acf-7240f4767b20,c8af16e1-b4d3-4d84-bae1-640758422010
04ae46dc-a8b5-4746-9bbb-c96a688ff586,c8af16e1-b4d3-4d84-bae1-640758422010
b85539f5-0fc9-4449-a1c1-8f2f143547c2,c8af16e1-b4d3-4d84-bae1-640758422010
bb076f2d-6caa-4355-96c2-c28803025296,7a7e990a-6320-4bf0-a82c-997235b7dcf0
bb076f2d-6caa-4355-96c2-c28803025296,caa2794a-b46f-42d7-a215-a2dff7d20e65
bb076f2d-6caa-4355-96c2-c28803025296,db7260b7-31d7-400e-8680-430090c9d1d5
bb076f2d-6caa-4355-96c2-c28803025296,c8af16e1-b4d3-4d84-bae1-640758422010
4fc44e32-9a68-4792-9880-10e4683498a2,7a7e990a-6320-4bf0-a82c-997235b7dcf0
4fc44e32-9a68-4792-9880-10e4683498a2,caa2794a-b46f-42d7-a215-a2dff7d20e65
4fc44e32-9a68-4792-9880-10e4683498a2,db7260b7-31d7-400e-8680-430090c9d1d5
4fc44e32-9a68-4792-9880-10e4683498a2,c8af16e1-b4d3-4d84-bae1-640758422010
43cf2466-e9b4-4dcd-82d4-5b386e013a36,7a7e990a-6320-4bf0-a82c-997235b7dcf0
43cf2466-e9b4-4dcd-82d4-5b386e013a36,caa2794a-b46f-42d7-a215-a2dff7d20e65
43cf2466-e9b4-4dcd-82d4-5b386e013a36,db7260b7-31d7-400e-8680-430090c9d1d5
43cf2466-e9b4-4dcd-82d4-5b386e013a36,c8af16e1-b4d3-4d84-bae1-640758422010
cfa4bbd6-b670-442d-b8f2-532c1bf009e9,7a7e990a-6320-4bf0-a82c-997235b7dcf0
cfa4bbd6-b670-442d-b8f2-532c1bf009e9,caa2794a-b46f-42d7-a215-a2dff7d20e65
cfa4bbd6-b670-442d-b8f2-532c1bf009e9,db7260b7-31d7-400e-8680-430090c9d1d5
cfa4bbd6-b670-442d-b8f2-532c1bf009e9,c8af16e1-b4d3-4d84-bae1-640758422010
e671b3fe-83c5-4e01-b13f-6d553b8fc7fe,db7260b7-31d7-400e-8680-430090c9d1d5
e671b3fe-83c5-4e01-b13f-6d553b8fc7fe,c8af16e1-b4d3-4d84-bae1-640758422010
2d36bebd-d46c-4446-8511-cfbf5cdb6a84,db7260b7-31d7-400e-8680-430090c9d1d5
2d36bebd-d46c-4446-8511-cfbf5cdb6a84,c8af16e1-b4d3-4d84-bae1-640758422010
7665f690-75bb-407d-ac27-0427f34c922b,db7260b7-31d7-400e-8680-430090c9d1d5
7665f690-75bb-407d-ac27-0427f34c922b,c8af16e1-b4d3-4d84-bae1-640758422010
