reservationId,bundleId,userId,timeReserved,timeCollected,status
55ca5830-4c09-42b5-a524-a0ae944ccbc7,0e961ea8-a6e0-4cd3-a7b7-82af0bbd7436,d4175031-87d9-489d-98e1-382a97cb9f19,2025-04-27T08:40:01.404730,2025-04-27T19:20:35.273526,COLLECTED
84c02b48-3949-4945-ba3b-577ecd2f4fda,d2af3f0c-31f1-42f8-b507-3c9d897f1306,95f28e4c-777f-4c62-9dc3-94556bed2e0f,2025-07-06T12:39:40.634344,2025-07-06T12:57:50.411805,COLLECTED
eb06de1d-acd6-456d-80d8-ccf805a515ba,e04cfd8d-742f-42a0-b8b3-46f767bbf9ee,9d077863-ca9e-4805-b302-351465fc4b43,2025-06-10T13:11:17.808355,2025-06-10T13:42:57.820927,COLLECTED
2f64b3a0-0e28-4dd9-aff1-0773cd69d97b,c4ad2369-7f10-4f49-bf3e-ca3999f136d3,31669139-360d-4b14-a545-e1154903a540,2025-06-13T20:04:33.242959,2025-06-13T21:52:43.755731,COLLECTED
1f96b00c-b0aa-46db-9536-3b92018d3daa,6d8d2a77-7cc8-4038-9968-1df825331223,e78ebb16-d04e-4c52-8b39-b7b9428e29e2,2025-11-06T11:34:04.708412,2025-11-06T16:28:23.196651,COLLECTED
34da0aee-396e-4f73-a6c4-3ef7be9f46ef,30b59944-ac58-4cdd-a825-59c921065930,86a93ee3-b8e1-4801-9a90-e1d097074821,2025-12-25T17:46:35.085994,2025-12-25T18:30:05.627721,COLLECTED
8c8acd53-8154-42fc-b1a4-bb5c961730b6,adf28e6c-6b79-4e4e-ba2b-9b449c80db52,14f2e4b7-f29a-4b38-b458-e1aa80c360bd,2025-11-22T11:54:38.481857,2025-11-22T12:09:34.062221,COLLECTED
40f0256a-b9cf-493f-b423-23cf9eb4d263,209b63ea-0e54-411f-8e3b-ea215087638a,c72abd56-4fa7-4c78-81eb-72b73bbd5c73,2025-01-31T09:15:44.714957,2025-01-31T09:45:58.056403,COLLECTED
76043a0d-fda0-4be5-afb7-33b881a18557,31e60c00-8134-406d-9688-c69fd636fc87,25069219-f2a1-4dc9-8ee4-d8a0fc31b907,2025-11-23T18:22:19.612590,2025-11-23T21:18:51.341015,COLLECTED
483beb96-03f1-4b3f-ada7-07c1b95288a7,f55a91df-0f07-4229-889a-11823feec798,4aed5cba-1cf7-4d7c-93a7-e28e4ad7e980,2025-11-04T18:02:56.488863,2025-11-04T19:27:10.906171,NO_SHOW
54616daf-7f03-4634-b44e-f422c0eae4f2,3bf0e9c9-80ed-47f4-82a9-9c816e8e2eea,d00bafd9-abb6-430c-a386-7fbc5170cb13,2025-10-15T10:14:12.680421,2025-10-15T11:39:07.286567,COLLECTED
bebba181-4661-446b-9229-8032df4398ea,be5e9e3c-50e2-4d74-91f6-11d526ddd02f,9a8ea6fa-ee0f-4835-9a17-aa160babdcbb,2025-08-08T10:34:09.333103,2025-08-08T11:13:41.070377,COLLECTED
8bea52f8-2b3f-41dc-85a9-a82f7381606c,b5ff7f3e-8e36-47e0-bb62-d161c5389e43,5e030ec3-3235-4dff-91fa-df268fca08b3,2025-04-21T13:06:59.062382,2025-04-21T21:12:26.548321,NO_SHOW
63aa51d4-7928-4729-bded-187cfa16d627,affc9849-0dc6-48cc-b348-85ad0a69e80b,7ca5c8c6-d0cc-499a-a4d7-e2803dfce089,2025-04-01T08:22:38.676147,2025-04-01T11:04:02.848521,COLLECTED
e12af6ae-57fe-41dc-adbb-d3913be3bac8,77461529-8d49-4e06-98a1-87949d64ccc2,f2c2233c-d95e-4011-a2ae-8c127393355b,2025-02-18T12:42:26.481159,2025-02-18T16:50:47.800092,COLLECTED
1c172973-e44a-4cf7-9f83-ede53080639a,920de32e-8245-42e0-83c0-d0bd600c93c3,e8cdd863-b79b-41de-9af2-fcd24c5fb8f0,2025-05-23T09:58:49.626002,2025-05-23T10:23:02.669476,COLLECTED
6b8213b7-a608-44ae-9321-8ed27eb4089a,18cb62f1-75e4-4c9c-8a5c-9b4b07a47727,053e8bb1-1cdf-4647-8ccd-0d9c4758bb9a,2025-08-09T18:50:12.252960,2025-08-09T19:26:38.322888,COLLECTED
913ca14c-3f34-4104-820b-dd6deb6a9345,b1a46d8a-d23f-4c37-96ff-0fcca947126e,52aaf8cb-8eb4-4b36-a2ce-3ce0105cd275,2025-02-13T19:15:29.101317,2025-02-13T21:50:49.412723,COLLECTED
a7af13b3-0580-40ff-8299-dc9dcb7eed20,0155b38d-efa3-45ec-a10f-40ddb45a27d0,d79d279b-6b5d-48a2-b49a-34192aaed0b6,2025-04-01T09:49:43.005904,2025-04-01T13:04:21.585587,COLLECTED
6d46347a-e791-4fa0-b3b9-8e7490238ae0,1884122f-15dd-40c2-864d-36b36b322baf,e74d71ca-679e-40fd-8ff8-6f18180ca14b,2025-05-12T08:50:49.692848,2025-05-12T14:48:53.098462,COLLECTED
d1dc6401-7413-4b11-ba12-9bd48d089ead,96b60b69-0524-492d-ace7-701c538455f0,be15c964-bf04-4044-985e-e89c0bb21887,2025-04-05T14:19:11.680491,2025-04-05T19:02:20.101139,COLLECTED
f6d5b4de-39e9-4380-821d-5a617a1a2514,8e4552bf-5456-40ae-a33b-eb53cb99c7e8,31f1c13e-8054-4eff-93bc-e9052c41092b,2025-03-04T12:56:26.248477,2025-03-04T14:39:15.089355,COLLECTED
4bcaf4a4-d875-4553-bf0a-15aaebb4b84d,3346a6c1-2f8d-407b-a827-72975ad18c53,607aeaaa-81cd-481d-8a30-8c8e8860e428,2025-07-07T11:46:25.420485,2025-07-07T14:36:10.157320,COLLECTED
dc2380d5-b20f-4ccb-97b3-972073790b3a,7c977aad-6214-45a0-88bf-9505916e2742,08e17187-024c-425e-bd99-ee15ec8af0a6,2025-03-20T11:22:38.898362,2025-03-20T12:46:22.908847,COLLECTED
358d0327-9370-49b0-906a-4baed145de02,6b9bad9e-597a-46bc-b337-a1a2abb5a8a3,3fb8ecd2-09f4-46b2-89bb-d7c31670b04c,2025-06-28T19:20:15.710007,2025-06-28T20:30:11.349279,COLLECTED
6325d47d-91ee-4fc9-868b-e839bc88d90e,90c5056f-bd71-48d5-9d76-3fac1fd6c6da,eb5f19a3-9144-4ae6-a1a2-8e4a1d03415f,2025-10-14T17:27:57.806148,2025-10-14T21:25:56.631716,COLLECTED
bfc8ab72-455c-40e2-97d0-699ecd59ff62,88078c94-862a-490a-877e-7c20879949eb,d43d757c-3484-4a4e-8050-f7c78da3c139,2025-04-29T13:07:51.244748,2025-04-29T20:52:00.559271,COLLECTED
4f9f8e61-7cb5-4b87-a931-797fff337a3e,6432c779-3dc6-481d-98f2-7293bd4c4e50,62b57d0b-eafd-4cd3-b118-fa9601a0467d,2025-08-10T17:04:10.383760,2025-08-10T18:21:20.300662,COLLECTED
918c0871-b945-40df-af79-dfc4f2371f87,20b51c8d-1e85-4b8e-943a-43550f725b45,d4175031-87d9-489d-98e1-382a97cb9f19,2025-02-27T14:17:49.975532,2025-02-27T16:58:28.264190,COLLECTED
2c8bd223-2c21-4cc0-8c62-e4ae7025020d,68ce26f8-d720-4020-a501-cfcc1157eae5,602c9f0e-9bd1-4721-a240-508d594201e4,2025-10-12T12:11:02.671585,2025-10-12T12:26:13.418089,COLLECTED
22b7e5a9-27e3-47ed-833b-dee18468afe8,790be652-bf25-4db8-ade5-6b4168cb6157,81560593-a867-4f08-8f4a-ea9dd7941e41,2025-10-29T15:40:12.253260,2025-10-29T16:32:59.037697,COLLECTED
0baf7451-4a4a-4ce6-b59d-47cf9b88b9fe,515838f0-f919-4fd4-93f5-ec9342e43ebc,61cfa63a-4406-4ac5-9a84-0b5c5dc78f4c,2025-07-31T12:01:14.993016,2025-07-31T14:21:02.985853,COLLECTED
c325c06d-c0c5-416f-8563-52d77a0079f3,355d75cc-4fcc-43e8-ad52-721c8d93ccbb,e74d71ca-679e-40fd-8ff8-6f18180ca14b,2025-03-13T10:33:22.593209,2025-03-13T13:26:16.722295,COLLECTED
5ccbbdf3-c20a-4cb2-8120-fb7cb98acb3f,81102349-c242-4ac6-8535-0b6a420cd0b2,d79d279b-6b5d-48a2-b49a-34192aaed0b6,2025-10-27T20:56:12.321332,2025-10-27T21:52:52.277283,COLLECTED
c1ce8a08-5f1f-40b9-8fbf-1cbbb6106a50,bd80474e-b87c-4c6a-994a-6306276ee1ee,08338320-bd3b-4d96-9304-520dd16445ac,2025-06-05T20:54:00.036310,2025-06-05T21:05:38.200423,NO_SHOW
61df9d24-0a7a-4d48-9108-dbd0fe34918a,c66d92de-6d70-49fe-946d-dcc1d74b6586,ca066b99-1936-4f13-991c-3610c3b6b445,2026-01-06T13:56:04.884599,2026-01-06T15:12:51.981384,COLLECTED
f5494842-22e6-476a-88cd-e68b6383165c,ce338a5a-906b-457d-8a18-fd9cfb004484,602c9f0e-9bd1-4721-a240-508d594201e4,2025-11-17T18:58:24.637825,2025-11-17T20:58:09.518300,COLLECTED
bcd50c1d-370e-433e-bbf7-8f46538c0abf,79d7eb96-1bd4-4cdb-af38-1b01da4dc4c7,1ab85f63-f8de-4a63-92fe-0b70ae7d3c85,2025-06-03T17:35:41.566775,2025-06-03T18:26:51.542335,COLLECTED
8f50ba5e-1c88-4015-9587-769c7e060eea,fb5e8d5a-a48e-4dee-b0b6-c0cb5ab3ae08,e7baa826-5cfa-45e2-8519-a2d6077c0cab,2025-05-29T08:45:32.273570,2025-05-29T10:32:17.260269,COLLECTED
